0_primarytoI_spread,0_primarytoII_spread,0_primarytoIII_spread,0_primarytoIV_spread,0_primarytoV_spread,0_primarytoVI_spread,0_primarytoVII_spread,0_ItoII_spread,0_IItoIII_spread,0_IIItoIV_spread,0_IVtoV_spread,0_late_p,0_C01_coef,0_C02_coef,0_C03_coef,0_C04_coef,0_C05_coef,0_C06_coef,0_C09_coef,0_C10_coef,0_C12_coef,0_C13_coef,0_C32.0_coef,0_C32.1_coef,0_C32.2_coef,1_primarytoI_spread,1_primarytoII_spread,1_primarytoIII_spread,1_primarytoIV_spread,1_primarytoV_spread,1_primarytoVI_spread,1_primarytoVII_spread,1_ItoII_spread,1_IItoIII_spread,1_IIItoIV_spread,1_IVtoV_spread,1_late_p,1_C01_coef,1_C02_coef,1_C03_coef,1_C04_coef,1_C05_coef,1_C06_coef,1_C09_coef,1_C10_coef,1_C12_coef,1_C13_coef,1_C32.0_coef,1_C32.1_coef,1_C32.2_coef,2_primarytoI_spread,2_primarytoII_spread,2_primarytoIII_spread,2_primarytoIV_spread,2_primarytoV_spread,2_primarytoVI_spread,2_primarytoVII_spread,2_ItoII_spread,2_IItoIII_spread,2_IIItoIV_spread,2_IVtoV_spread,2_late_p,2_C01_coef,2_C02_coef,2_C03_coef,2_C04_coef,2_C05_coef,2_C06_coef,2_C09_coef,2_C10_coef,2_C12_coef,2_C13_coef,2_C32.0_coef,2_C32.1_coef,2_C32.2_coef,3_primarytoI_spread,3_primarytoII_spread,3_primarytoIII_spread,3_primarytoIV_spread,3_primarytoV_spread,3_primarytoVI_spread,3_primarytoVII_spread,3_ItoII_spread,3_IItoIII_spread,3_IIItoIV_spread,3_IVtoV_spread,3_late_p,3_C01_coef,3_C02_coef,3_C03_coef,3_C04_coef,3_C05_coef,3_C06_coef,3_C09_coef,3_C10_coef,3_C12_coef,3_C13_coef,3_C32.0_coef,3_C32.1_coef,3_C32.2_coef
6.610696135189607e-05,0.0031056200151418608,6.610696135189607e-05,6.610696135189607e-05,6.610696135189607e-05,0.0012195746234699742,0.00021641555175640637,0.17796726498602367,0.8254829041841754,0.05650437522674471,6.610696135189607e-05,0.999964961566996,0.00016392784213733786,0.07038069745445491,0.1289501199524063,0.06579450962385466,0.028659704267192315,0.22151383535727395,0.012976755883142042,0.01185898890676724,0.015023159792859309,0.025091155999871575,0.7755284131612122,0.08061377205330714,0.5805734614266991,0.031357124901098654,0.0847267842204634,0.01613979155526468,0.005163438988227621,0.001266494641333147,0.002043785111274507,0.0023973749356014716,0.07763113170922584,0.03980135451610206,0.010941408257404932,6.610696135189607e-05,0.6394042919064781,0.16169471008081432,0.6464021055024319,0.8710498219306215,0.8824199381797203,0.6588706401607322,0.7781042626192695,0.23127061032628374,0.38292273555734907,0.025973358160911092,0.08527781219474269,0.13994999980106976,0.4671898362199425,0.16929097627007814,0.0021277862222498795,0.09101026927527446,0.0898721565931153,0.029381027041925585,0.013062912422604924,0.004771885795136735,0.0033980145935735484,6.610696135189607e-05,0.9999454144789014,0.0069370547978618805,0.016471031596254116,0.7433789601859154,0.002543560874271921,0.11003764253315322,5.811696977131592e-08,0.05177210276857917,0.011507411169242174,0.0003817732690828439,0.005886834343022644,0.09784655818220271,0.4011406984822476,0.3996385809440807,0.08452156125998297,0.31105748963075375,0.25013556230106737,0.027899069642588942,0.5698049564391532,0.1537923902808555,0.02193282329745944,0.02555673015165019,0.013755148547032976,0.031168475229253024,0.6662315068251594,0.007648154857423175,0.15073528595768612,0.1347311692815892,0.4034028308661632,0.8355978012027764,0.1731795545099601,2.296685290072391e-15,1.3449427845842054e-05,0.3009622444028335,1.2875437374236923e-07,0.7498657994475516,0.507371717353681,0.557862783563982,0.489992450861305,2.57777350397652e-08,0.1411389020959967,2.1553418602762645e-12
6.610696135189607e-05,0.0035161856167916835,0.00010696331036034353,6.610696135189607e-05,6.610696135189607e-05,0.0012195746234699746,0.00024570678041595175,0.12266434459735252,0.7011272106141715,0.04219752233223141,6.610696135189607e-05,0.999963239724412,0.0001459355159466898,0.06659161277642522,0.12369072891093741,0.06218038849732061,0.025314005592574008,0.2173927977147207,0.013082011428450146,0.01177698036327522,0.015569336549776883,0.026658483714273356,0.7820336340231647,0.0874157763591536,0.5887945172085794,0.03167138758671579,0.08367974605026322,0.016514790753070493,0.005148628650224859,0.0012642552041245046,0.002050402001840911,0.0023710943613555976,0.07781828983542301,0.03518083340898613,0.010628245546182006,6.610696135189607e-05,0.6417528779201762,0.15597493752949038,0.6543740584667016,0.87630925008702,0.889551947491812,0.6610451657750288,0.7823510690778206,0.22685039195245288,0.37834815427630364,0.022855857029729875,0.07882355537192566,0.13403863503762334,0.4567893280981031,0.16396657962476927,0.0021270443692694135,0.09355563435808956,0.08976092119329164,0.029879449205386113,0.013122284161716473,0.004807090034091408,0.0034474896310759747,6.610696135189607e-05,0.9999443512309479,0.007146761939143679,0.016393981022755817,0.7321271999407751,0.0022581144796609315,0.10554796528440868,2.1002041753725086e-08,0.04825595158161293,0.010623428728850678,0.00025601045454929695,0.005765815274447817,0.09999599102670319,0.4125915420038683,0.41033630122337517,0.08392770737791136,0.31785017139569877,0.2472389031653061,0.028173926038087656,0.5672715236686511,0.15188644974485707,0.021713192139866354,0.02549756481049714,0.013876285706870072,0.03135115629359515,0.7203763030656302,0.010008537769233682,0.15199277308388504,0.13739367696038385,0.4003305575719107,0.8416210124749021,0.1734863634724645,7.040216239084791e-16,1.1712429254515875e-05,0.3030173999035464,1.2275290947943023e-07,0.7543017813446492,0.509878874333718,0.548983264416625,0.48418165969042587,2.3561300560124854e-08,0.1379447241470446,1.3451187626945324e-12
6.610696135189607e-05,0.003980563269549496,0.0001730702717122395,6.610696135189607e-05,6.610696135189607e-05,0.0012195746234699744,0.00021935662681123665,0.07035558022413199,0.5804619317499179,0.033181586563064636,6.610696135189607e-05,0.9999641653598398,0.00013097088685797752,0.0630963010465398,0.11890426991818717,0.058862372001729744,0.02240635250085502,0.21386990526609964,0.01323709952650343,0.01173962349667946,0.01589224941101687,0.02808608287811536,0.7885880986519705,0.09403282435887136,0.5956178844549638,0.03194147400167282,0.08284168223436392,0.016882592345873196,0.005149455322846993,0.0012682384116039418,0.002050701036569355,0.0023428047973175926,0.07758652770327633,0.031381516930639244,0.010368730167276189,6.610696135189607e-05,0.644288451686994,0.15069872612325177,0.661110975817185,0.8810957225027923,0.8957217321401807,0.6626354788480988,0.7859561794282715,0.22266768284131494,0.37363787834776285,0.019969701081569403,0.07259252894307841,0.12850069638717046,0.44634589899075094,0.15938304518400004,0.002222602667853849,0.10095467583455635,0.09288288098514155,0.03159896691460476,0.013786225173927061,0.005048453080359884,0.0036568080087662895,6.610696135189607e-05,0.9999573168118416,0.008448347581215843,0.016778121043492796,0.7009494891426115,0.002010004445601644,0.10160791448970877,7.57902034508422e-09,0.0454055781354903,0.009815831126420801,0.0001737959504825724,0.00564284779777807,0.1020401701277111,0.422048269082575,0.41912201524453674,0.0829111833792578,0.3240153834485008,0.24499907036018775,0.028380471891118916,0.5655310644338531,0.1501703605906943,0.021578567344526046,0.02545984219429007,0.013994113738777523,0.03148277021058642,0.780666176714454,0.012581636277669339,0.15323678971214685,0.13955710625636095,0.39783235658592236,0.8471602985442886,0.1741848086465664,2.164463995734787e-16,1.0317722599277253e-05,0.30514233752462544,1.1935514632029627e-07,0.7584523698344036,0.5125823280278466,0.5420897804248388,0.4801993729342695,2.1581601190352106e-08,0.13560589320187696,8.484219773236745e-13
6.610696135189607e-05,0.004487316984887467,0.00024670024824483645,6.610696135189607e-05,6.610696135189607e-05,0.0012195746234699742,0.0002467002482448365,0.031383308268655596,0.4709683155091208,0.026543747502418395,6.610696135189607e-05,0.9999646905964561,0.00011870632844045604,0.06005194555960323,0.11456117893794052,0.05588228392005508,0.01988630190150048,0.21094931596348623,0.013460268592439548,0.01177582539814178,0.01627027944395907,0.029802156462825215,0.7960149326705855,0.10103679894109041,0.6035166593299475,0.03221060557009565,0.08180148550018732,0.01723252581401245,0.00512996013804498,0.0012699077947473378,0.0020380053816077405,0.002348947652106571,0.07801102591828989,0.028137671960877138,0.009986505249220226,6.610696135189607e-05,0.6468843078353111,0.14605708142279597,0.6677026573179708,0.8854388183911117,0.9012142470942099,0.6640494247208465,0.7889310150124617,0.21895786020730548,0.3697758141046746,0.017531035990993492,0.06722525477560179,0.1230028818834683,0.43720156814491534,0.15512303117659101,0.002282128246080292,0.10307146420136717,0.09297497533049497,0.03214361336278072,0.013920596501909185,0.005070357857383162,0.0037351909187233797,6.610696135189607e-05,0.9999403138684358,0.008748591733794714,0.016977051163852896,0.6892918447786045,0.001792854172637902,0.09772965007034198,2.6709476995470457e-09,0.04289433674002265,0.009066869017552102,0.00011955120786184156,0.005517022844341397,0.10409255292283717,0.43253382812328983,0.42764871492735745,0.08098216593134387,0.328868807949833,0.24136030949292647,0.028587096935837473,0.5633804061709065,0.14794192092529254,0.021354193742229292,0.025389539674812573,0.014123458703443241,0.03160812778033737,0.8689624510875883,0.015504418438985442,0.1539391662711433,0.1416301495435941,0.395588046493355,0.8520313580761256,0.17451574705208392,6.663972575762685e-17,9.132245712306679e-06,0.30699740436010114,1.1781619025360456e-07,0.7620648483559136,0.5143558075743465,0.5336648564417575,0.47532387383421565,1.9514602307434107e-08,0.13289282496416124,5.35158522210686e-13
6.610696135189607e-05,0.005066709876358898,0.00033979452505232457,6.610696135189607e-05,6.610696135189607e-05,0.0012195746234699746,0.00021755798617172897,0.007477571464953637,0.3829506454869137,0.022104282229803936,6.610696135189607e-05,0.9999336287042935,0.00010823358643479369,0.057202363070677185,0.11046675985641324,0.05310896125216102,0.017681080430621814,0.2083566881769902,0.013715663586958296,0.011838747707834697,0.016408021913365253,0.0313379916607014,0.8038028517073106,0.10769436883467616,0.610884318862851,0.03251202601614027,0.0809366167625938,0.017581326521430823,0.005133355416839623,0.0012772535383210356,0.0020224157775958207,0.0023407991985577225,0.07814772788955893,0.025644782973614645,0.009704082552200507,6.610696135189607e-05,0.6492692116092221,0.1417050026140132,0.6731862934777864,0.8895332392017152,0.9060554279882447,0.6649458562865295,0.7915597813349035,0.2153048089576807,0.3657141991251873,0.015280552619943436,0.06199335622113885,0.11713327045061667,0.4279352397607007,0.15048240268271834,0.0024986493445820278,0.11163263201939864,0.09755607037891195,0.03433809500123351,0.014824751049830956,0.005373406468088707,0.004036600438120199,6.610696135189607e-05,0.9999519912845029,0.01055150108838231,0.01782766160947407,0.6520533526116954,0.0016042782488334755,0.09434244981406419,9.418715552736148e-10,0.04082745155305338,0.008385962004792098,8.341229332726162e-05,0.005394918625487081,0.10600943121422012,0.44124441296426176,0.43454251599080024,0.07906386021710597,0.33329095169087186,0.23863327845409313,0.02871130604340826,0.5620546555678854,0.14595665005544314,0.021218004192631812,0.025337099695650452,0.01424372570853564,0.0316807360748848,0.9707105302993202,0.018545189646415796,0.15497661340353955,0.14332608592302806,0.39384049246683284,0.8565824855507185,0.17526889363747233,2.061006783599071e-17,8.159206540993544e-06,0.30898710127805656,1.1819477912625301e-07,0.765584608829874,0.5164376219527579,0.5270670125024296,0.4721261361273595,1.7624966647764406e-08,0.1310794397137513,3.374371780334409e-13
6.610696135189607e-05,0.005707004580973861,0.0004990872989721108,6.610696135189607e-05,6.610696135189607e-05,0.0012195746234699744,0.00024517187180626447,6.610696135189607e-05,0.31339530748984357,0.01844829630642833,6.610696135189607e-05,0.9999344718344196,9.951735253139634e-05,0.054728187009088526,0.10661725330877214,0.05058900553004954,0.015761477750134353,0.2061549790415765,0.01403015129556967,0.011966602626279904,0.016626694596540217,0.03323886627079114,0.8128898150630678,0.11479284743486587,0.6202388796068606,0.032822463879625195,0.07981739851458669,0.017889998420325754,0.0051163624547421694,0.0012817641510047965,0.0019932046571993906,0.002348518708061126,0.07923172662138259,0.023713882510465207,0.009325753333424903,6.610696135189607e-05,0.6516861051084812,0.13786221540687213,0.6788333711561569,0.8933827463678017,0.9104551501517336,0.6657527945345054,0.7937856767416753,0.21200719136877816,0.36250873419371016,0.013391943680925231,0.05751671986773977,0.11062324964117733,0.41983385690570707,0.14517808524329584,0.002586868001419739,0.11371860387413356,0.09787284466804759,0.035002979119573945,0.015030756160360205,0.005404231497729107,0.004131395744984887,6.610696135189607e-05,0.9908301331127444,0.010778159618712065,0.018178384572444785,0.641311789783041,0.0014397812188073598,0.09088426124253589,3.234262598583011e-10,0.038948542683435006,0.0077458361869996275,5.922448521214801e-05,0.005273294551383922,0.10791259505351901,0.4516890701779569,0.4415876503553053,0.07648691967452731,0.336533772243076,0.23458303514963302,0.028821537175201705,0.5602078758815225,0.1434378349488385,0.02094060212751921,0.025210700204265347,0.014339693275676824,0.03175591605152627,0.9999428193311146,0.021832699032303834,0.15541590515798148,0.14504265301878067,0.3926284108088026,0.8605984860217891,0.17555418059221867,6.3860410339568495e-18,7.30163478189174e-06,0.31073989152836057,1.1973153602907664e-07,0.7686893627842682,0.517612068126491,0.5182922915445777,0.4676567635061638,1.5621227699986894e-08,0.12883952341635113,2.10595250743126e-13
6.610696135189607e-05,0.006471007766048136,0.0006998041020296585,6.610696135189607e-05,6.610696135189607e-05,0.0012532093945399848,0.00024637809659165417,6.610696135189607e-05,0.26175765903416937,0.015759899836490305,6.610696135189607e-05,0.9999355703779543,9.199290448790888e-05,0.052372247850308015,0.10278990726766626,0.04819762318172702,0.014070906770224467,0.20409189791013602,0.014367497489404453,0.012112462438725349,0.016634862792791347,0.034986212813976736,0.8228597110764971,0.12154244161846149,0.6300618191926455,0.033186614664161306,0.07882440719354257,0.018163320505393064,0.0051239376551327044,0.0012941472616371788,0.001960306164000665,0.002348705357927947,0.08046835998567765,0.02249129529920919,0.009096502045272535,6.610696135189607e-05,0.6534377030000513,0.1341629538464354,0.6834437818842423,0.8972100926212635,0.9144449877879812,0.6660537680909218,0.7958654599176249,0.20865942630129589,0.3590564975161712,0.011660953964209068,0.05313309632290697,0.10319134498968785,0.41144249916282655,0.1386860633802938,0.0028415520021156985,0.12194383713607379,0.10251848942224474,0.03745139073815361,0.015893010759359574,0.005669611035292506,0.004392952331810361,6.610696135189607e-05,0.9714056576573296,0.012059997718108277,0.01923039066855966,0.6122232593191703,0.0012967846313026367,0.08786846362618203,1.110702982626643e-10,0.037350810865753876,0.007164509000440271,4.251975365825033e-05,0.005160231836598487,0.10966306302937419,0.46040112717191795,0.44735909975193167,0.0739489301893257,0.33955561043495186,0.23125211742693064,0.02888073576749297,0.5591091750559848,0.14114531910986,0.020787716497238234,0.025119455808223105,0.014436669344505425,0.03178425052859799,0.9999338930386481,0.025130543318643603,0.15626384550068448,0.14641071981267836,0.39177633511412224,0.864448268617774,0.17631550663926768,1.9883852421484636e-18,6.5781645378360575e-06,0.3127108161384135,1.2241858085351552e-07,0.7718128443727011,0.5191679770157294,0.5113030560710817,0.4645215911111846,1.3744489316988625e-08,0.1274594487837601,1.3010848406728712e-13
6.610696135189607e-05,0.007250357231459139,0.0009530044040907275,6.610696135189607e-05,6.610696135189607e-05,0.0012752648418221503,0.00021399853188713605,6.610696135189607e-05,0.22350122799695502,0.013467235062115458,6.610696135189607e-05,0.9999372221568588,8.567698358603732e-05,0.05028167884747958,0.09893702127087138,0.04596017640859771,0.012588439254974286,0.20216969706256738,0.014752381799686683,0.01232488518827461,0.016797009884460964,0.03724495520386247,0.834495627957665,0.12887177275276507,0.6426344924142362,0.03358562873590557,0.07758113486226373,0.018364058731098944,0.00507085567693916,0.0013069079120395148,0.0018860453915592482,0.002343081070089315,0.08285542189375432,0.021812582996317886,0.008940681619424063,6.610696135189607e-05,0.6548336875878176,0.13077518209174074,0.6881670515291997,0.9010629786920237,0.9182056717970052,0.6662606849936684,0.7977992825770552,0.20555347357627782,0.35641845726731025,0.010219618600170973,0.04939269418945531,0.09481937966173055,0.40389682214528533,0.1310094357030415,0.002921664456274355,0.12435483177797986,0.10258917437637236,0.0381443261258935,0.01614086699148998,0.005714272141418054,0.004489200319614058,6.610696135189607e-05,0.9361558897333185,0.012132079735206407,0.019503060022437953,0.603041533910687,0.0011721572336444253,0.08482566697049028,3.7104996703622785e-11,0.035828225453317056,0.006622342507591213,3.08949064079009e-05,0.005049342368466634,0.11124996919143591,0.4705667789787766,0.4533169614901844,0.07068498057610142,0.3415284120069005,0.22635607188264356,0.028939173312130504,0.557376948911227,0.13846909574449756,0.020458770598019437,0.024970863690970346,0.014510129246025023,0.03182661288270821,0.9999338930386481,0.028525663488441037,0.15658280141572836,0.14784296085832338,0.3911218590324689,0.8679669836910289,0.17672560265283052,6.205475353597347e-19,5.9263410800674605e-06,0.31452853324376606,1.2545396946840017e-07,0.774644802255569,0.5200066883529791,0.5024165925365915,0.4600453891164979,1.180450302279535e-08,0.12570299309504912,7.89162982159502e-14
6.610696135189607e-05,0.008056025653312709,0.0012593192933332974,6.610696135189607e-05,6.610696135189607e-05,0.0013015970623202469,0.00024346895140870797,6.610696135189607e-05,0.1967389696268644,0.011919290842429795,6.610696135189607e-05,0.9999377308194674,8.014570997127356e-05,0.04824334220544668,0.09489000447246612,0.04376787212717774,0.011261118189889197,0.20012403954713703,0.015143918734229513,0.01252096091564688,0.016765908197420885,0.03936019395858996,0.8464702896489997,0.13587659295764312,0.6556770501499785,0.03405019168391964,0.07641638664186588,0.01859469851134914,0.005089073572582699,0.001328983789179957,0.0018121220113829675,0.002383357458337849,0.08530930264255711,0.021567307719758268,0.008838225760762757,6.610696135189607e-05,0.6552962027201961,0.12740947980709807,0.6919170937777634,0.90510999551514,0.9217335038433748,0.6658717370623873,0.7998532809511528,0.20232085816930645,0.35337608643821,0.008900694823403254,0.04564855923832005,0.08584987567320239,0.39555448036347135,0.12193688579417451,0.003038953345918936,0.12943153977075156,0.1053199743114117,0.039778665411772,0.01663101113642005,0.005864146227831041,0.004684145941342119,6.610696135189607e-05,0.8952023420981713,0.012222592109225956,0.019872071156580504,0.5858255387871772,0.0010640714977349348,0.08225677146717798,1.2393910997310053e-11,0.034493261121709216,0.006139327539145204,2.255071951779916e-05,0.004951465527539831,0.11272871232769088,0.4794136509443639,0.4587201881298276,0.06767982462146738,0.343905953630601,0.22238606405580003,0.028960254780962535,0.5561225928052482,0.13614741025277985,0.020285335709558275,0.024861949562703958,0.014583685422213293,0.03184267671471249,0.9999338930386481,0.03185325724217402,0.15737997333323822,0.14918403869425162,0.3907018753213996,0.8714463029851958,0.17758279254961187,1.9458223655087411e-19,5.362907738269631e-06,0.3167278172085783,1.287821923037207e-07,0.7775837575689242,0.5213742403184524,0.494919746034812,0.4562710586732624,1.0056330553647373e-08,0.12466297304828455,4.7121661123194056e-14
6.610696135189607e-05,0.008815241301277277,0.0015747163234413341,6.610696135189607e-05,6.610696135189607e-05,0.0013285175635299208,0.00024584258362106464,6.610696135189607e-05,0.17811145058516237,0.010861439473829022,6.610696135189607e-05,0.9999385850614864,7.541581580227279e-05,0.04635020957251154,0.09069115990657879,0.04165301514346614,0.010089816529651914,0.1980221686982169,0.015566604876997276,0.012760005908920452,0.01675372848435224,0.04170110383678354,0.8589691132830927,0.14313985566948967,0.6701445399019081,0.0346117386692799,0.07525027975972767,0.018750045945280947,0.005076116842068855,0.0013553626089583249,0.0017430627174063195,0.0024116920986917384,0.08816884860536348,0.0217524500036389,0.008871909979546753,6.610696135189607e-05,0.654960192645993,0.12424243439071839,0.6954885026164425,0.9093088400893377,0.9251150601392351,0.6654896542564935,0.8019612129088632,0.19923705181058415,0.35067504966506535,0.007764021664967376,0.042171013612430044,0.07655299518638617,0.38707483523460395,0.11188362802010278,0.0031796726287585154,0.1348780992947595,0.1078652482000648,0.041567418315686985,0.01716715221180318,0.00601876755503349,0.004850993709421598,6.610696135189607e-05,0.844838479073645,0.012072208071848793,0.02016348959496683,0.5699011888138857,0.0009700245034609335,0.0797856287469446,4.083579026640872e-12,0.0332270705991851,0.0056857600622522405,1.6486727518520034e-05,0.004860252973368945,0.11402998127012205,0.4882974656745317,0.46409640962952303,0.06447788307846074,0.34602088847389345,0.21797183207796147,0.02897898404272895,0.5547765542200264,0.1337462508551979,0.01996975534790753,0.024738928943793786,0.014639930623985112,0.031824427263414876,0.9999338930386481,0.03520156494793167,0.15821210816904654,0.15075729410388045,0.3904523358460189,0.8747121252900184,0.1783756590641014,6.117261928430108e-20,4.854118113761017e-06,0.31873476915160237,1.316654013232628e-07,0.7803360903390496,0.5225349631558921,0.4871847841761487,0.45203147292126344,8.452060312952713e-09,0.12376442062201291,2.7666201361658488e-14
6.610696135189607e-05,0.009529034901202625,0.0018860453916718868,6.610696135189607e-05,6.610696135189607e-05,0.0013515176368748636,0.00021649248224185977,6.610696135189607e-05,0.16553016862088432,0.010249823968120637,6.610696135189607e-05,0.9999391797712088,7.13124278964455e-05,0.04457412395665915,0.08634765028983582,0.039600745470657256,0.009046637132385462,0.19579137325364,0.01600913774293231,0.013026049099558647,0.01677388316508678,0.044280638452428016,0.8712373650605225,0.15069145620678964,0.6853117450822666,0.03522526911293824,0.07408542117154544,0.018881532937607446,0.005024998740641494,0.0013857741873906954,0.0016765903772675147,0.0024508082552008622,0.09142281892140414,0.022221967238660458,0.009041854008853609,6.610696135189607e-05,0.6541143994643994,0.12118480904433943,0.6987657540434257,0.9136523497088377,0.928363932392721,0.6649253177510238,0.8041964432306977,0.1961924499030344,0.3481323708899472,0.006778931054616549,0.03890563236158014,0.0674240433454441,0.3781068400334506,0.10125551124968794,0.003304996573860129,0.1405800942257422,0.11056309974173703,0.043590337784297675,0.017720811120803107,0.00617349146696076,0.005024998740641494,6.610696135189607e-05,0.7853879747060393,0.01134957854591966,0.02029140350028615,0.5552716113356991,0.000888614718744611,0.07751064010103076,1.3265202071882841e-12,0.03203092703955292,0.00527166295405078,1.2049692777988414e-05,0.004777476694076455,0.11515452230599477,0.49753512142919576,0.46977214536575645,0.06133858455856823,0.34828859843055804,0.2134327436680296,0.028979644122405557,0.5531634009693649,0.13139234718293363,0.01958281334021549,0.02460000544450835,0.014686026129631618,0.03182050077408826,0.9999338930386481,0.0385329510950493,0.1590653194980918,0.15264521706084458,0.3903674242457897,0.8778552638090196,0.17914948189888433,1.9281192382050228e-20,4.395097068904084e-06,0.32075638216253993,1.3382288429543559e-07,0.7830209356599568,0.5236870577044994,0.47891206435110095,0.44704158382023546,7.035465241308709e-09,0.12291310532920179,1.6022267404594184e-14
6.610696135189607e-05,0.010181941512337058,0.0021578763557700996,6.610696135189607e-05,6.610696135189607e-05,0.0013715420585709852,0.0002467002482448365,6.610696135189607e-05,0.15734446233179708,0.010084660898656422,6.610696135189607e-05,0.9999391468837009,6.771768011095635e-05,0.042898292763897464,0.08188936509418202,0.03760507480819441,0.00811209227011218,0.1933883787061573,0.016465050408878676,0.013308910044495015,0.01684638552060785,0.04712599331939458,0.8828074616222392,0.15862657621599904,0.7006676342678902,0.03584952422784157,0.07290960941480304,0.01900201270758583,0.004942144723197855,0.001418385301566151,0.0016015362153036432,0.0025001817991126777,0.09499610287783523,0.022912022808252972,0.009313128394521676,6.610696135189607e-05,0.6530555731416747,0.11819902428628568,0.7017125882248637,0.9181106349053939,0.9315047245326666,0.6641603215089524,0.8066027140112126,0.19314965496080702,0.34575031769516246,0.005925121469300161,0.035825123638025445,0.05881574108719724,0.3684324343110642,0.09041361768586983,0.0034254150375974276,0.146548261605296,0.11336877606066365,0.045847593450553156,0.018238144457523437,0.0063073167664466166,0.00522813374227941,6.610696135189607e-05,0.7193539741046602,0.00990105095465394,0.020313731283459355,0.54203373528034,0.000818290122519728,0.07547205889497988,4.2418897982890563e-13,0.030886220917240678,0.004903086525894811,8.772288759043303e-06,0.004702692776607851,0.11606610760120094,0.5072109668141042,0.47594928158785854,0.058376791478141954,0.35092925650344137,0.20891874804623076,0.028977831806987535,0.5513058642240928,0.12912404485493434,0.019126507351726992,0.02445052916135583,0.0147282040888647,0.031814505531989154,0.9999338930386481,0.04184559710620562,0.16000036965309655,0.15492883672079208,0.3903986347886125,0.8809149679110837,0.17991706011625896,6.09150908239009e-21,3.979741898223152e-06,0.32282449969504057,1.349938710104865e-07,0.7856826018537065,0.5248746646591417,0.4700175261959878,0.44109960145472144,5.812421654997935e-09,0.12201173296949537,9.169906764527924e-15
6.610696135189607e-05,0.010763818051651644,0.002385193951632193,6.610696135189607e-05,6.610696135189607e-05,0.0013894156745611675,0.00022257505504795792,6.610696135189607e-05,0.1522984803123052,0.010266292606231247,6.610696135189607e-05,0.9999395017135445,6.450219179847954e-05,0.04130753755773708,0.07736852604417666,0.0356614797929992,0.007276792613954012,0.19078905730528292,0.016928539854312644,0.013624029307702179,0.0170012060012308,0.05025773275690342,0.8934692142182585,0.16693884329049363,0.7155125809817461,0.036567301187742124,0.07172255567432499,0.019090931285935944,0.004831920565073285,0.0014409415979145072,0.0015646341026784483,0.002545364442015797,0.09870740555948475,0.02384353033969871,0.009655172426900291,6.610696135189607e-05,0.651502779781058,0.11526527038519889,0.7043015835455699,0.92263147395569,0.934556786690976,0.6631879958476368,0.8092044647901269,0.19009150525244983,0.34352597198911555,0.005184548332135283,0.03290827781872101,0.050884591757836585,0.357926879151364,0.0797441238044942,0.0035424623243945326,0.15277311940983504,0.1163682053758077,0.04838420423217713,0.018703181803740213,0.00642787752317613,0.0054053127665488745,6.610696135189607e-05,0.6499854244952846,0.007490707477868248,0.020139598400508385,0.5302100358270101,0.0007578293743397793,0.07369612991085832,1.333801582986362e-13,0.0297781291148374,0.0045835481036598435,6.342859943344175e-06,0.00463431650880396,0.11673622933729637,0.5174147914192281,0.4828743492942593,0.05564618925341423,0.3541889863073272,0.20474329521375464,0.02898370108373641,0.5492327606282263,0.1269686233478826,0.018582652459291554,0.024300947870165877,0.01477791297386806,0.03179534572336363,0.9999338930386481,0.045137934291815306,0.16111164539057138,0.15772735094334825,0.3905112715555823,0.883912398048663,0.18069474898583465,1.9295143946899975e-21,3.604401187489567e-06,0.3249516634347495,1.3504464673078743e-07,0.7883456383844336,0.5261137693658858,0.46039945424740586,0.4339596401301163,4.770490691632231e-09,0.12094529125081527,5.197299170938386e-15
